id,favourites,retweets,created_at,text,is_quoted
105439732749701120,1767,12425,2011-08-22 00:42:45,Best Relationship Matches: Bella & Edward. They're perfect together because nobody else wants to have to put up with either of those morons.,False
105417211388231680,373,1834,2011-08-21 23:13:16,Gaddafi has allegedly been captured. I suggest not keeping him in Azkaban. That usually ends like this: http://t.co/KkhxdrQ,False
105278929769734144,761,6687,2011-08-21 14:03:47,#Icanhonestlysay that honesty is not the best policy. It's definitely sarcasm.,False
105276306601672704,720,4670,2011-08-21 13:53:22,#ICanHonestlySay There's no reason to live in a world where people don't believe in magic.,False
105272567279009792,343,1358,2011-08-21 13:38:30,Naked Harry is still trending. This is worse than looking at a Basilisk. My eyes! MY EYES!!! http://t.co/WTc7j4H,False
105263149111984128,857,4947,2011-08-21 13:01:05,"#peopleIveseenlive: Harry Potter. Way to bring THAT up again, twitter.",False
105261932948365312,21,35,2011-08-21 12:56:15,Are you an artist? Whether it's the subtle art of potionmaking etc. follow @lifewithoutart & check this out... http://lx.im/1er9i - spon,False
105257520616058880,387,1533,2011-08-21 12:38:43,NAKED HARRY is trending. I'm uncomfortable... http://t.co/E7rMI7q,False
105039989884198913,484,2273,2011-08-20 22:14:19,"I think it's pretty obvious who ""The Wackest Rapper"" is... http://t.co/FNR7KL9",False
104967782973718529,227,728,2011-08-20 17:27:24,Kim Kardashian's wedding is today. #spoileralert... http://t.co/oInaV1e,False
104965819926183937,298,1609,2011-08-20 17:19:36,20 Aug 1994: Harry lives the nightmare of Voldemort killing Frank Bryce. 20 Aug 2011: We all live the nightmare of Kim Kardashian's wedding.,False
104962628622884864,642,2363,2011-08-20 17:06:55,"""Love Taylor Swift"" is trending. Some people are angry. Some are excited. And me? Well...  http://t.co/A3vZPwt",False
104950440415866880,637,4698,2011-08-20 16:18:29,Belieber World is trending.... and people constantly ask me why I hate everyone.,False
104745904132726784,111,370,2011-08-20 02:45:44,"""Win a chance to meet Celeb X"". 8 seconds of interaction is a ""prize""? I'll be interested when I can win a chance to punch them in the face.",False
104680535317680128,289,1152,2011-08-19 22:25:59,Bus wankers is trending. Stan Shunpike?,False
104668408657883137,675,2956,2011-08-19 21:37:47,"""BE the change you wish to see in the world"". I take this idea seriously. That's why I decided to be exceedingly attractive.",False
104632158408282112,534,2606,2011-08-19 19:13:45,"Muggles, can't live with them. Can't... nope, actually that is all.",False
104630818416234496,435,1877,2011-08-19 19:08:25,"""Radcliffe's girlfriend's identity revealed."" Identity revealed? Has she been taking Polyjuice Potion? WTF? She's just a normal girl. Stop.",False
104550088264785923,1928,14205,2011-08-19 13:47:38,Today is Friday? What? What was yesterday? What comes afterwards? If only there was someone who could answer these difficult questions!,False
104546421881053184,1592,8251,2011-08-19 13:33:04,#WorstFeeling Knowning someone looked through your diary... and then brutally stabbed it with a snake fang.,False
104360151082999808,1156,10719,2011-08-19 01:12:53,#worstfeeling... any. Feelings are gross.,False
104331690993917952,242,2148,2011-08-18 23:19:48,"If you think ""you"" is spelled ""u"" #youknowuwrong",False
104322493220794369,187,1193,2011-08-18 22:43:15,#worstfeelng: The Cruciatus Curse...,False
104321844856885249,642,2193,2011-08-18 22:40:40,#replacemovienameswithbacon. Well.... this is awkward. http://t.co/wvnv099,False
104062786505682944,830,11394,2011-08-18 05:31:16,#worstthingintheworld: stupid people who think they're smart.,False
103991372092145664,1167,9272,2011-08-18 00:47:29,#iwishtheywouldbringback Buffy. Someone needs to deal with all these damn vampires.,False
103914065973346304,1121,6686,2011-08-17 19:40:18,#replacemovienameswithvoldemort When Harry Met Voldemort,False
103913145269092352,246,1011,2011-08-17 19:36:39,#replacemovietitleswithvoldemort Mean Voldemort,False
103912280768524288,780,4806,2011-08-17 19:33:12,#replacemovienameswithvoldemort Never Say Voldemort,False
103800882591842304,652,4410,2011-08-17 12:10:33,#3words Magic never ends.,False
103646299856969729,811,2754,2011-08-17 01:56:18,#liesivetoldmyparents I am not going to murder you.,False
103549399908614144,1247,8336,2011-08-16 19:31:15,Happy Birthday Madonna. Those horcruxes are working out for you I see.,False
103457574212485122,367,1334,2011-08-16 13:26:22,"Based off this picture it seems Stefani Joanne Angelina Germanotta inspired ""Love The Way You Lie""... http://t.co/8dka3TO",False
103453659207188480,815,2992,2011-08-16 13:10:49,The Glee Project is trending. We're ready: http://t.co/hih6npr,False
103451449001914368,32,98,2011-08-16 13:02:02,"While I was giving lightning scars they were giving ""Scar Tissue"".  Win a trip to see the Chilli Peppers... http://lx.im/1eljg - spon",False
103449948921671681,491,3274,2011-08-16 12:56:04,Obama is on Foursquare? This makes less sense than if Harry Potter had decided to 'check in' every time he found a horcrux.,False
103438162717712384,1469,7393,2011-08-16 12:09:14,"Never be afraid to take a chance. You're going to die, might as well be while doing something interesting.",False
103258546182955009,405,1457,2011-08-16 00:15:30,#3words Kill The Spare,False
103241358407499776,803,5089,2011-08-15 23:07:12,"❑ Team Edward ❑ Team Jacob ☑Team GET A LIFE... one that doesn't revolve around lusting after fictional ""men""",False
103236316594057216,1126,3919,2011-08-15 22:47:10,Whip my hair? The Dark Lord is not amused.... http://t.co/xfQWAnJ,False
103234701183025152,34,88,2011-08-15 22:40:45,Need a snack that will satisfy your hunger AND help you live longer? This is better than unicorn blood... http://lx.im/1ekBD - spon,False
103150511146020864,910,3141,2011-08-15 17:06:12,"Next time someone asks you what you ""have up your sleeve"" tell them it's your Dark Mark. That should shut their nosy ass up.",False
103091806975164416,567,3542,2011-08-15 13:12:56,#replacemovienameswithbacon Harry Potter and the Deathly Bacon.,False
102904364653494273,771,5316,2011-08-15 00:48:07,"#IfAliensAttack just let Katy Perry seduce them. She ""wants to be a victim""
& is ""ready for abduction""...",False
102787125400961024,429,2150,2011-08-14 17:02:15,"The Parent Trap's a TT. ""The American twin grew up to disgrace the world & the British one was mysteriously never seen again."" #endofstory",False
102779006390247425,1194,5554,2011-08-14 16:29:59,There is no #EndOfStory when the story becomes a part of you. #MagicNeverEnds,False
102775069293555714,714,3339,2011-08-14 16:14:20,That awkward moment when foolish muggles confuse her for a Mini Lady Gaga... http://t.co/dUBE6SY,False
102757912706957312,214,628,2011-08-14 15:06:10,"I don't have to cast ""sonorus"" to get you loud...",False
102508856323751936,1443,6459,2011-08-13 22:36:30,"If I hear ""Party Rock"" one more time I swear I will murder a baby. Or at least give it a weather-themed scar...",False
102506335769346048,667,1863,2011-08-13 22:26:29,"#twitervsFB is trending. Actually, I prefer this... http://t.co/6h1VWv0",False
102400540436201472,538,1968,2011-08-13 15:26:06,"#MynextBoo is trending. Snape does not approve. ""After all this time?"" ""Always."" http://t.co/URci2Ho",False
102398413676617728,81,209,2011-08-13 15:17:38,Post-Potter depression? Dementors got you down? Raise your spirits (hopefully not Peeves) with Chobani... http://lx.im/1ehmp - spon,False
102365871372120064,252,1630,2011-08-13 13:08:20,"#Mynextboo better be words out of the mouth of a ghost because if someone is calling another person ""boo,"" they suck. Plain & simple.",False
102205377071939584,387,3925,2011-08-13 02:30:35,"Begging others to RT your tweet ""if they agree"" is ridiculous and needy. RT if you agree!!",False
102092777873084416,1036,8747,2011-08-12 19:03:09,Sarcasm is a way of life.,False
101979042437267456,191,772,2011-08-12 11:31:13,I revel in chaos.,False
101829462810820609,678,4109,2011-08-12 01:36:50,#ReplaceMovieTitlesWithHoes Harry Potter and the Chamber of Hoes.,False
101792185313263616,1444,6014,2011-08-11 23:08:42,"Excuse me, do you know what a horcrux is? Because I'd like to put a ""piece of myself"" into you if you know what I'm saying...",False
101777786276024320,644,1850,2011-08-11 22:11:29,People want Burt & Ernie to come out. A fictional character revealed as gay? As if that would ever happen... http://twitpic.com/64k3ka,False
101775308092473344,77,180,2011-08-11 22:01:39,Post-Potter depression? Dementors got you down? Raise your spirits (hopefully not Peeves) with Chobani... http://lx.im/1efaT  - spon,False
101712759045103616,750,3503,2011-08-11 17:53:06,"#FamousLies: ""I laughed my ass off."" Um, judging from your waist size, no you did not.",False
101660087256481792,292,2028,2011-08-11 14:23:48,"#wtfwasyouthinking is trending. Clearly if you created this trending topic the answer is ""absolutely nothing"".",False
101435552640925696,511,4217,2011-08-10 23:31:34,"#IfIWereU, and I spelled ""You"" as ""U,"" I would give up on life.",False
101415008033968129,365,1299,2011-08-10 22:09:56,It's anger about something that gets things accomplished. What makes me angriest is how many people don't get angry about things.,False
101343119265628160,972,5149,2011-08-10 17:24:17,"The Kardashians have ""written"" a novel. Somewhere, in an elegant castle in the Scottish countryside, JK Rowling weeps.",False
101277064677703680,469,2621,2011-08-10 13:01:48,#ScaryMovieRulesToLiveBy If you cry or scream in a movie theater you'll definitely be the first to be killed in real life.,False
101062708580978689,278,2104,2011-08-09 22:50:02,#ImTheTypeOfPerson who says what they want to. Deal with it.,False
101053113942814720,426,1774,2011-08-09 22:11:54,"Dear Marauders in the #ManchesterRiots, Who do you think you are creating chaos? Are you Sirius with this?  http://twitpic.com/63md4k",False
100987093190311936,369,2011,2011-08-09 17:49:33,Hollywood is remaking Dirty Dancing. More proof that they've run out of ideas & only an adaptation of a new JK Rowling book can save them.,False
100864281427460096,796,2339,2011-08-09 09:41:33,"#riotcleanup. All I can say is #oops. Death Eaters misunderstood what a ""flash mob"" was. I was just trying to become Lord of the dance.",False
100739413390262273,772,3190,2011-08-09 01:25:22,"""Chest to Chest, nose to nose."" Oh, I see, it's going to be like that Rihanna?",False
100729935404081152,1165,3312,2011-08-09 00:47:42,"""When Fred & George charmed snowballs to hit the back of Quirrell's turban they didn't realize they were hitting Voldemort's face"" Bastards.",False
100696885404254209,558,2212,2011-08-08 22:36:23,#WhyAreYou constantly yelling at me for being a bad influence when this is happening? http://twitpic.com/6355t2,False
100695493000183808,300,1849,2011-08-08 22:30:51,#londonriots. Muggles fighting violence with violence. Makes sense. Never ended tragically for me or anything...,False
100612260954767360,341,1631,2011-08-08 17:00:06,#thingsnottodoonpublictransportation Talk about how you wish you were riding a broomstick instead...,False
100389304148312065,593,1576,2011-08-08 02:14:09,"""It is our choices, that show what we truly are, far more than our abilities."" I'm fairly certain Dumbledore just burned a fair lot of you.",False
100387879460683776,765,3226,2011-08-08 02:08:30,"The best Harry Potter kiss is clear: Harry & a dementor. Your choices fail yet again, teens.",False
100386288800235520,336,936,2011-08-08 02:02:11,Now a series of messages in all caps locks informs me that teens voted Emma Watson & Daniel Radcliffe best kiss. I'm uncomfortable.,False
100385795491373057,244,643,2011-08-08 02:00:13,Based on the crazed replies I'm currently getting Harry Potter beat the vampires. Unfortunately not literally. Pansy.,False
100375159067787264,695,3393,2011-08-08 01:17:57,"If you think ""C U in 10"" is an appropriate way to speak then I will ""C U in hell"".",False
100343892750237700,511,2240,2011-08-07 23:13:42,"Team Potter is trending. No, no, no. Team Wizard! We must never forget that Edward was part of Team Potter before he became Sparkly Cedric.",False
100218425963581440,447,1756,2011-08-07 14:55:09,#dontworryjustin.... panic instead. http://t.co/VF9VIBv,False
99969664255401984,570,2491,2011-08-06 22:26:39,Does Ron know?!?!?!?!? http://twitpic.com/622wme,False
99944973570539520,314,1266,2011-08-06 20:48:33,Why is twitter being more irritating than Dolores Umbridge's hairbows right now?,False
99866254378147841,739,2767,2011-08-06 15:35:45,#itreallymakesmemad that people always focus on what's on the outside... http://twitpic.com/61x8kb,False
99666925512179714,358,1382,2011-08-06 02:23:41,Gaga's 'alter ego Jo Calderone' will be at the VMAs. She should just wear a turban with a face out the back of her head. I hear that's in.,False
99606625702256640,211,646,2011-08-05 22:24:04,#chickswithgoldteeth are better than chicks with gold hands... http://t.co/27dHyv3,False
99604500163203072,128,297,2011-08-05 22:15:38,"Ever wonder how we get tans? This explains. Now stop asking me ""If you're a Dark Lord, why are you so white?"" http://lx.im/1e8bg  - spon",False
99560863165456385,662,4063,2011-08-05 19:22:14,#WhenIWas13 I was at Hogwarts. Where the hell were you?,False
99526627943399424,568,2405,2011-08-05 17:06:11,#whenIwas13 I was already planning ways to use my magical powers to achieve ultimate power. Bet you feel like a slacker now.,False
99486395017596928,556,3555,2011-08-05 14:26:19,"Hint: when you use the phrase ""I'm not racist but..."" it definitely makes you seem racist.",False
99255765168168960,717,4142,2011-08-04 23:09:53,#uknowubrokewhen your savings account makes the Weasley family looks like millionaires.,False
99158830461628416,199,884,2011-08-04 16:44:42,#jerzday? I never thought I'd say this again but I actually wish it was Friday.,False
98924592701243392,427,1585,2011-08-04 01:13:55,"You never need to worry about finding laughter to ward off a boggart, your life is one big joke.",False
98858752253509632,700,2790,2011-08-03 20:52:17,"""It's all about living single, seeing double and sleeping triple.""",False
98842280814841857,687,4273,2011-08-03 19:46:50,"I tried being good, I got bored.",False
98801982227222528,300,1498,2011-08-03 17:06:42,"She is #undateable. In fact, why is she even allowed to exist? http://www.twitpic.com/2b4vqx",False
98797757019598848,32,79,2011-08-03 16:49:55,Mid-week depression? Dementors got you down? Get fit and win a weekend getaway from Chobani... http://lx.im/1e5ER  - spon,False
98758381766062080,1713,8792,2011-08-03 14:13:27,Read this upside down: 370HSSV 0773H,False
98565068312150017,395,2377,2011-08-03 01:25:18,"The US found a sub with cocaine worth 180 million. This could help the ""debt"" issue you've been bandying on about. Or at least ease the pain",False
98544487923593216,504,1822,2011-08-03 00:03:31,Someone is definitely Team Watson....  http://www.twitpic.com/3pe9px,False
98543134547521537,355,1967,2011-08-02 23:58:08,Hufflepuffs not admitting that they're Hufflepuffs #getsonmynerves,False
98449259858378752,308,2020,2011-08-02 17:45:07,As soon as you opened your mouth you became #undateable.,False
98407851541790720,483,3284,2011-08-02 15:00:34,"If you want to find ""your own Edward Cullen"" then you are #undateable.",False
98182510227369984,1248,8482,2011-08-02 00:05:09,Stupid people should not be allowed to breed.,False
98095473004515328,707,5373,2011-08-01 18:19:17,"""Live every week like it's shark week.""",False
98067705122398208,262,1628,2011-08-01 16:28:57,#arentyoutired of being you? I know that I would be.,False
97853846096838656,1512,6110,2011-08-01 02:19:09,I do not fear death. I fear coming back from the dead as a sparkly vampire.,False
97784245447176192,874,2344,2011-07-31 21:42:35,They never get my nose right. #HappyBDayJKRowling http://twitpic.com/5z0l7y,False
97782720888963073,20,40,2011-07-31 21:36:32,Nobody enjoys Family drama as much as me. Tune in tonight for the family drama #againstthewall... http://lx.im/1e230  - spon,False
97734779964887040,359,1976,2011-07-31 18:26:02,"It is a sad, sad day when Cowboys & Aliens are beaten by Smurfs.",False
97709301568765952,713,1945,2011-07-31 16:44:47,"#dearyoungself, nobody nose the trouble that you'll see. Nobody nose your sorrow.",False
97660581615648768,1184,6463,2011-07-31 13:31:11,"#reasonstobeatyourgirlfriend is trending. This is shocking, disgusting and wrong. Why would anyone want to have a girlfriend?",False
97510653538996224,1269,7482,2011-07-31 03:35:26,"Dear Santa, I'll save you some time with your list making, I plan on being bad every year.",False
97496088847724544,1784,9425,2011-07-31 02:37:33,"She poured her soul into her books & in reading them you gave a bit of your soul back, ensuring she will live forever. #happyBdayJKRowling",False
97491809286094848,1312,8000,2011-07-31 02:20:33,"J.K. Rowling. Her intials are ""JK"" because they make all other book series look like a joke. #HappyBdayJKRowling",False
97489810951913473,715,2512,2011-07-31 02:12:36,"It's July 31st. For some reason that date seems familiar. It's just tearing me apart I can't remember it. Oh well, it's probably nothing...",False
97375523042369536,1542,5265,2011-07-30 18:38:28,You don't have to say 'expecto patronum' to make something 'vast and silvery' erupt out of my 'wand.',False
97337463042867200,2337,14800,2011-07-30 16:07:14,#thereisalwaysthat1person who acts like they hate you when in reality they just want to be you.... http://twitpic.com/5yb99h,False
97293088300597248,1169,1045,2011-07-30 13:10:54,"Finally, ""The Dark Lord will make you take your pants off"" makes sense in context... http://tinyurl.com/6j7u3dr",False
97047099102855168,1738,9335,2011-07-29 20:53:26,"Some people need to learn that if you're trying to be a smartass you have to be smart, otherwise you're just an ass.",False
96935695154810881,502,1859,2011-07-29 13:30:45,#leastfavoriteword: Expelliarmus,False
96935595917578240,315,1351,2011-07-29 13:30:21,#leastfavoriteword: Hufflepuff,False
96935559255175168,262,1383,2011-07-29 13:30:12,#leastfavoriteword: Muggle,False
96922194680094720,697,4929,2011-07-29 12:37:06,#amomentofsilence is trending. Some people need to take that moment and make it permanent.,False
96723787868942336,655,2394,2011-07-28 23:28:42,"""The little things matter most."" What? That makes no sense. It's the big things. This is clearly a lie formed by dwarves... or Hufflepuffs.",False
96651918293733376,507,3547,2011-07-28 18:43:07,#thingswelearnedontwitter Following (stalking) people is socially acceptable on social media.,False
96615074428497921,567,2099,2011-07-28 16:16:43,Greatest Harry Potter Moments: Self Explanatory... http://www.twitpic.com/4jck1b,False
96613588420145152,104,183,2011-07-28 16:10:49,Need someplace to protect your ipad that's safer than Bellatrix Lestrange's vault?  http://tinyurl.com/3boxt4u,False
96381027852890114,576,2049,2011-07-28 00:46:42,#rejectedluckycharmsmarshmallowshapes: Dark Marks,False
96324092554264576,586,2045,2011-07-27 21:00:27,Cho Chang is trending. I bet Bella Swan is far from pleased... http://www.twitpic.com/3x4bt5,False
96286805145567232,623,2257,2011-07-27 18:32:17,"Greatest Harry Potter Moments: The destruction of Sparkly Cedric. ""Kill The Spare""",False
96205914989793282,346,3218,2011-07-27 13:10:52,#thingswelearnedontwitter People are creeps.,False
96036221742096384,790,5444,2011-07-27 01:56:34,#Imisswhen vampires were just something that Buffy slayed...,False
96034643027050497,103,168,2011-07-27 01:50:17,Pretty sure with this video David Hasslehoff became more embarrassing than being sorted into Hufflepuff... http://lx.im/1dWze  - spon,False
96031134433034240,951,3922,2011-07-27 01:36:21,"Apparently Jason ""I sing my own name in songs for no reason"" Derulo doesn't ""Wanna Go Home."" Fine Jason, go to hell instead.",False
96014246772613120,2559,14497,2011-07-27 00:29:14,"It took Harry Potter seven, extremely long, books to catch the bad guy. It only takes Scooby Doo a half hour.",False
95675772135669760,485,3652,2011-07-26 02:04:16,#dontbemad... get revenge.,False
95625486767632384,705,2950,2011-07-25 22:44:27,There may be strength in numbers but there is also an increase in stupidity.,False
95576760002945024,1089,5642,2011-07-25 19:30:49,"Dear Taylor Swift, If he ""belonged"" with you then he would be with you. Regards, Take a Hint",False
95514624669134848,2013,8905,2011-07-25 15:23:55,Your mamma is so fat that she brought syrup to a quiddich match cause she heard there'd be quaffles.,False
95286117208825858,804,3205,2011-07-25 00:15:55,"It's Lord Voldemort, Tom Riddle if you're nasty.",False
95239699022622720,1040,3485,2011-07-24 21:11:28,"Still mad the Weasleys are the more famous gingers? RT @conanobrien If Voldemort is such a powerful wizard, why can’t he conjure a new nose?",False
95206938362650624,1266,6048,2011-07-24 19:01:17,Your mamma is so fat she tried to eat Cornelius Fudge.,False
95153373724147712,1002,3400,2011-07-24 15:28:26,I bet you didn't even know that this song was about me... http://twitpic.com/5v6sio,False
95149617360027648,22,34,2011-07-24 15:13:31,"Want to get Fit, Death Eaters? Like winning? Win a getaway from Chobani... http://lx.im/1dJbl  - spon",False
95137388178833408,521,2889,2011-07-24 14:24:55,Has life made it necessary for you to become fluent in Sarcasm? #blamethemuggles,False
95136759746269184,377,3019,2011-07-24 14:22:25,Timeline filled with tweets which use the wrong version of there/their/they're and you're/your? #blamethemuggles,False
95134247412699136,340,3370,2011-07-24 14:12:26,Racist trending topics? #blamethemuggles,False
94982303847157761,267,1369,2011-07-24 04:08:40,My Humps. #babymakingsongs,False
94828471674609664,377,2058,2011-07-23 17:57:24,I think someone took the #goplankintraffic trending topic a little too literally.... http://twitpic.com/5uo67s,False
94821983023398912,557,1953,2011-07-23 17:31:37,There are seven books on it. They'll clear it up. RT @mcflymonsterr @Lord_Voldemort7 I dont understand how you could be so heartless!,False
94810826871017472,2346,17325,2011-07-23 16:47:17,#amywinehouse has died. The cause of death is unknown but there are rumors Mrs. Weasley mistook her for Bellatrix Lestrange...,False
94732668327038976,1082,4720,2011-07-23 11:36:42,"It's Daniel Radcliffe's birthday. I can't stand that guy. I'm not sure why, there's just something about him....",False
94570474901741568,711,2749,2011-07-23 00:52:12,It is impossible to die laughing... unless you're Sirius Black.,False
94494905098964992,328,2219,2011-07-22 19:51:55,#itsalwaystheuglypeople who never shut up.,False
94451640496685056,18,35,2011-07-22 17:00:00,Hydra better watch out as Captain America & his shield look pretty intense in this video from Norton http://jol.ly/0DbG #NortonCap (Ad),False
94373203820023808,868,8166,2011-07-22 11:48:19,#itsalwaystheuglypeople who say 'it's what's on the inside that counts'.,False
94197319502807040,892,5517,2011-07-22 00:09:25,#Ithoughtyoulookedgood and then I found out that you were a Hufflepuff...,False
94167546818867200,496,1959,2011-07-21 22:11:07,"Highway Unicorn is trending. I'm going to assume this is about me. After all, if you are what you eat then I'm clearly a unicorn...",False
94070240991907840,166,490,2011-07-21 15:44:27,Fresh Prince is trending. Someone is very excited... www.twitpic.com/56ergb,False
94066679620960256,37,60,2011-07-21 15:30:18,Even evil likes getting something for #free. Check out & follow @free for the best completely free offers.,False
94016193937154048,285,1822,2011-07-21 12:09:42,"VMAs a TT? Oh good, now begins months of completely annoying ""Imma let you finish"" jokes. If you try making one I won't let you finish...",False
93842449402822656,105,397,2011-07-21 00:39:18,"""Bite Marks"" & the name Doctor Cullen. This is why I hate people. RT @tamarladf i dont get it.... what is it? http://twitpic.com/5t80fu",False
93750111930290176,359,1618,2011-07-20 18:32:23,"Scary movie is trending. That's not a scary movie; Toddlers in Tiaras is very, very real.",False
93656764196716544,1108,4625,2011-07-20 12:21:27,Love: a temporary insanity curable by spending great deals of time with the other person.,False
93436159694344192,778,3543,2011-07-19 21:44:51,Captain Planet: broken up into five parts to save the planet. Lord Voldemort: broken into seven parts to destroy it. Advantage: evil.,False
93386170863587328,433,1555,2011-07-19 18:26:12,#blackpeoplehobbies? Well Sirius Black seemed to enjoy whining and being killed by curtains...,False
93289905484075008,744,8150,2011-07-19 12:03:41,#whendiditbecomecool to be like everybody else?,False
93252182010372096,220,1320,2011-07-19 09:33:47,Have less followers than you did #beforetwitterwasdown? Not a coincidence. See what happens when you let Rebecca Black release new songs?,False
93118150928896000,978,5840,2011-07-19 00:41:11,"It's not about winning or losing, it's about living.",False
93030685073350656,1483,8650,2011-07-18 18:53:38,"Harry Potter broke movie opening records this weekend, surpassing Twilight. So the series in which Pattinson dies prevailed. Interesting....",False
92970984109391872,816,7033,2011-07-18 14:56:24,#1waytopissmeoff exist.,False
92943964369457152,447,4006,2011-07-18 13:09:02,#lifewaseasybefore people learned to talk.,False
92707317207941120,489,2990,2011-07-17 21:28:41,"Don't blame Solo for the USA not winning. Solo never had the force. They should've gone with Skywalker... or better yet, Vader.",False
92667254717677568,824,4843,2011-07-17 18:49:29,#worldcupfinal? I think Ireland will win but that Krum will get the snitch...,False
92600658959675393,1376,5809,2011-07-17 14:24:52,#yousayyougotswag but that means nothing until it's confirmed... http://twitpic.com/5rlnml,False
92416421048500224,397,3172,2011-07-17 02:12:46,"Pretty woman, ugly personality.",False
92391844780060672,557,3272,2011-07-17 00:35:07,#youwereonmygoodside because if you were on my bad side you'd be dead...,False
92289924744753152,818,4847,2011-07-16 17:50:07,"Thoughts aren't dangerous, stupid people are dangerous.",False
92220320618004480,1621,7993,2011-07-16 13:13:32,I should have turned Carmen Sandiego into a horcrux....,False
92013181760835585,740,2968,2011-07-15 23:30:26,Albus Severus Potter? A.S.P? The kid's initials spell ASP. Someone's going to be a Slytherin....,False
92012290601259008,759,3165,2011-07-15 23:26:54,Snape is trending? Snape! Snape? Severus Snape...?,False
91993547565318144,437,2106,2011-07-15 22:12:25,Magic. RT @ThatPlaidGirl How is it that @Lord_Voldemort7 is still tweeting?,False
91992138505666560,1003,3086,2011-07-15 22:06:49,"#replaceheartwitharse? Well, this makes me telling Ron Weasley ""I have seen your heart and it is mine"" wayyyy more awkward...",False
91945139873923072,607,2005,2011-07-15 19:00:04,Avada Kedavra is trending. I'd like to solve the puzzle... http://www.twitpic.com/3ss66v,False
91864376189009921,837,3583,2011-07-15 13:39:08,Mischief Managed... http://twitpic.com/5qiaf3,False
91601500865957888,1385,6588,2011-07-14 20:14:34,Is your name 'Obliviate' or are you just naturally mind-blowing? HP7,False
91600291157385216,1149,4160,2011-07-14 20:09:45,I don't have to cast an Aguamenti charm to get you wet. HP7,False
91599833458155520,989,2820,2011-07-14 20:07:56,I must have a fear of hot girls because your body is riddikulus. HP7,False
91595844842827776,471,2102,2011-07-14 19:52:05,Voldemort is trending. This is why... http://www.twitpic.com/3lm0bp,False
91516616063459329,620,2010,2011-07-14 14:37:16,Magic never ends.... http://tinyurl.com/6f6ffa6,False
91503540471734272,362,2642,2011-07-14 13:45:18,Are you ready? http://twitpic.com/5q05fx,False
91335899610222592,1132,6244,2011-07-14 02:39:10,Toddlers & Tiaras is trending... and people wonder why I want to kill everyone.,False
91242930613923842,972,4387,2011-07-13 20:29:44,"People always bring joy to a room. A few when they enter, most when they leave.",False
91132611778453505,301,1804,2011-07-13 13:11:22,"Anybody trending #sorry4thewait should really apologize for being a failure at life. The word is 'for'. It is two more characters, morons.",False
91130209721524224,529,3177,2011-07-13 13:01:49,#youngkidsshouldbebannedfrom Twilight. Odd since Twilight was clearly written at a young kid's reading level.,False
90964682847961089,1052,4618,2011-07-13 02:04:05,#ifIhadanickeleverytime I gave a damn I'd be poorer than the Weasleys.,False
90936687022194688,882,4584,2011-07-13 00:12:50,"If at first you don't succeed, well maybe you're just stupid.",False
90904131543375872,879,4896,2011-07-12 22:03:28,That awkward moment when it's revealed who REALLY started the 'planking' trend... http://twitpic.com/5p8fxd,False
90794314027900928,306,889,2011-07-12 14:47:06,"#JustStopRightThere is trending. Yeah, that won't work... http://twitpic.com/5p32eg",False
90789118119903232,502,1863,2011-07-12 14:26:27,Mila Kunis agreed to be a soldier's guest at the Marine ball. Yet she refused my offer to be a guest in her 'Chamber of Secrets.' Bitch.,False
90532935983316993,849,5890,2011-07-11 21:28:28,It all ends Friday. Which is good because Rebecca Black is apparently attempting to release a new single next Tuesday.,False
90478953445335041,314,2321,2011-07-11 17:53:58,'Bad' is the new 'good.',False
90411897106599936,1188,9138,2011-07-11 13:27:30,Mondays can suck the soul out of you faster than a dementor.,False
90232075067731969,455,3052,2011-07-11 01:32:57,#improvefilmtitlesbyaddinginmypants Mean Girls In My Pants.,False
90231265181179905,510,1661,2011-07-11 01:29:44,"#improvefilmtitlesbyaddinginmypants Half Blood Prince in my pants. (Want to make it 'full blood,' ladies?)",False
90174147505823744,453,2845,2011-07-10 21:42:46,Watching Harry Potter. Watching and waiting...,False
90124980490219520,457,1770,2011-07-10 18:27:24,"#ihavenotolerance, so fighting is inevitable... http://twitpic.com/5o7y07",False
90049487174778882,522,2749,2011-07-10 13:27:25,#Icantgoadaywithout unicorn blood.,False
89874975401578496,421,4644,2011-07-10 01:53:58,#ihavenotolerance for stupid.,False
89851949574402048,715,5928,2011-07-10 00:22:28,#ihavenotolerance for people who don't believe in magic.,False
89734973610921986,1118,7226,2011-07-09 16:37:39,"Be original, everyone else sucks.",False
89666867395960832,847,6470,2011-07-09 12:07:01,Being 'normal' is overrated.,False
89491999132106753,692,2763,2011-07-09 00:32:09,"#butyouuglythough is trending. Whatever, I was 'Born This Way'... http://twitpic.com/5n8s7d",False
89401726033084417,550,6365,2011-07-08 18:33:27,#icantgoadaywithout: sarcasm.,False
89388607990792192,276,4418,2011-07-08 17:41:19,Seven Days....,False
89386827047378944,131,386,2011-07-08 17:34:14,Only a week left. It all ends at Hogwarts. Which of the houses do you belong...? http://lx.im/1d3bx  - spon,False
89136852560392193,974,7627,2011-07-08 01:00:56,"#Icantgoadaywithout you. Haha just kidding, you suck.",False
89084315048230912,567,1690,2011-07-07 21:32:10,If people don't stop complaining about Bellatrix's red carpet outfits I'm going to have her start showing up naked.,False
88996564965662720,64,48,2011-07-07 15:43:29,"No, I didn't mean to rhyme. That happens to me all the time. Wait... Son of a bludger! RT @pinstripelove Did you mean to rhyme?",False
